store_code,district,address,latitude,longitude,geocode_status,note
107.0,Sha Tin,"Shop No.10 G/F Grandeur Garden Shopping Arcade, 55-56 Tai Wai Rd, Tai Wai, N.T.",22.374143376857486,114.17705886259145,SUCCESS_CSDI,SUCCESS_CSDI: Grandeur Garden Block 1 - GRANDEUR GARDEN
931.0,Sha Tin,"Shop Units 302-303, 3rd Floor, The Wai, Shatin, N.T.",22.42947846972062,114.11238578261876,SUCCESS_CSDI,SUCCESS_CSDI: New Territories - 
324.0,Sha Tin,"Shops 12 & 13, Paid Concourse, MTR Tai Wai Station, N.T.",22.373159039642307,114.1785541535691,SUCCESS_CSDI,SUCCESS_CSDI: Tai Wai Station - 
477.0,North,"Shop 19-21, UG/F, Avon Park, 15 Yat Ming Road, Fanling, N.T.",22.487544003338055,114.14274000127108,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Fanling - Shop No. G31, G/F, Avon Park, No. 15 Yat Ming Road, Fanling, N.T."
532.0,North,"Shop 106a, Metropolis Plaza, 8 Lung Wan Street, Sheung Shui, N.T.",22.50130669930937,114.12846087876049,SUCCESS_CSDI,SUCCESS_CSDI: LUNG WAN STREET - 
536.0,North,"Shop No. R8, 3/F, Choi Yuen Plaza, Choi Yuen Estate, 
Sheung Shui, N.T.",22.50095030260099,114.12649325612637,SUCCESS_CSDI,SUCCESS_CSDI: Choi Yuen Plaza - CHOI YUEN ESTATE
358.0,North,"Shop 9, Ching Ho Shopping Centre, Ching Ho Estate, Sheung Shui, N.T.",22.494268026305914,114.12718566069601,SUCCESS_CSDI,SUCCESS_CSDI: Ching Ho Shopping Centre - CHING HO ESTATE
105.0,North,"Shop A56-A59, G/F, Flora Plaza, 88 Pak Wo Road, Fanling, N.T.",22.485620507564317,114.14074467936454,SUCCESS_CSDI,SUCCESS_CSDI: Flora Plaza Block 1 - FLORA PLAZA
328.0,North,"Shops. LMC 119 & 120, MTR Lok Ma Chau Station, N.T.",22.51446538845154,114.06569273455753,SUCCESS_CSDI,"SUCCESS_CSDI: MTR Lok Ma Chau Station - Mass Transit Railway Lok Ma Chau Station, Lok Ma Chau, Yuen Long, NT"
376.0,North,"Shop Low 108, MTR Lo Wu Station, Lo Wu, N.T.",22.52940042756313,114.1135157052135,SUCCESS_CSDI,"SUCCESS_CSDI: Vango-羅湖 - Shop LOW K3, M.T.R. Lo Wu Station, Lo Wu Station Road, Lo Wu, NT"
834.0,North,"Shop No. LOW K13, MTR Lo Wu Station, Lo Wu, N.T.",22.529052802698818,114.11342069952595,SUCCESS_CSDI,"SUCCESS_CSDI: MTR Lo Wu Station-A Exit - Mass Transit Railway Lo Wu Station, Lo Wu, NT"
492.0,North,"Shop Nos.2077D-H,2/F,Sheung Shui Centre, No.3 Chi Cheong Road,Sheung Shui, N.T.",22.50111377720593,114.12955455484983,SUCCESS_CSDI,SUCCESS_CSDI: SHEUNG SHUI CENTRE - 3 CHI CHEONG ROAD  
166.0,North,"Shop A & B, G/F, Lung Ha Building, Nos. 122-130 San Fung Avenue, Shek Wu Hui, Sheung Shui, New Territories",22.50358140100065,114.12650560125844,SUCCESS_CSDI,"SUCCESS_CSDI: Lung Ha Building, Nos. 122-130 San Fung Avenue, Shek Wu Hui, Sheung Shui, New Territories - Mannings Shop A & B, G/F, Lung Ha Building, Nos. 122-130 San Fung Avenue, Shek Wu Hui, Sheung Shui, New Territories"
381.0,North,"G/F., No.96 San Hong Street, Sheung Shui, N.T.",22.50532605265239,114.12737955110236,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Sheung Shui - Ground Floor, No. 17 San Hong Street, Sheung Shui, North N.T"
819.0,North,"Shop 419-423, Level 4, Landmark North, 39 Lung Sum Avenue, Shek Wu Hui, Sheung Shui, N.T.",22.502663728303567,114.12766179609434,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS PLUS O/B THE DAIRY FARM CO. LTD. - SHOP NOS. 419-423, LEVEL 4, LANDMARK NORTH, 39 LUNG SUM AVENUE, SHEK WU HUI,SHEUNG SHUI,NT"
885.0,North,"Shop 3, G/F, Yung Shing Shopping Centre, Yung Shing Court, Fanling, N.T.",22.482739344133815,114.1387339422662,SUCCESS_CSDI,"SUCCESS_CSDI: Circle K-Yung Shing Shopping Centre - Shop 12 G/F., Yung Shing Shopping Centre, Yung Shing Court, Fanling N.T."
900.0,North,"Shop No. LMC 117, MTR Lok Ma Chau Station, N.T.",22.514321147023804,114.06568050611232,SUCCESS_CSDI,SUCCESS_CSDI: 7-Eleven-Yuen Long - Shop No. LMC 201 at MTR Lok Ma Chau Station     (East Rail)
890.0,Tai Po,"Shop 269-270, 2/F, Zone B, Tai Po Mega Mall, Tai Po, N.T.",22.451703764081085,114.17002777496349,SUCCESS_CSDI,"SUCCESS_CSDI: WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED - SHOP NO. 113, LEVEL 1, ZONE B, TAI PO MEGA MALL, NO. 8 & 10 ON PONG ROAD, TAI PO, NT"
873.0,North,"Shop 5, G/F, Commune Modern, 28 Wo Fung Street, 
Fanling, New Territories
",22.498380895356156,114.1427239244153,SUCCESS_CSDI,SUCCESS_CSDI: Commune Modern Tower 1 - Commune Modern
822.0,Tai Po,"Shop Nos. 15-16, G/F, Eightland Gardens, Tai Po, N.T.",22.45271801045714,114.1668404388175,SUCCESS_CSDI,"SUCCESS_CSDI: Market Place-No.8 Garden - Shop Nos. 9 and 10 on Ground Floor, Eightland Gardens, No. 2 On Chee Road, Tai Po, N.T."
959.0,Tai Po,"Shop No. 15, G/F, Fu Tip Shopping Centre, Fu Tip Estate (Phase 2), Tai Po, N.T.",22.463570000901477,114.17642000423398,SUCCESS_CSDI,"SUCCESS_CSDI: PARKNSHOP-Fu Tip Shopping Centre - Shop No. 13, G/F, Fu Tip Shopping Centre, Fu Tip Estate (Phase 2), Tai Po"
115.0,Tai Po,"Shop 28, Fu Heng Shopping Centre, Fu Heng Estate, Tai Po, N.T. ",22.458258000997578,114.17122300126042,SUCCESS_CSDI,"SUCCESS_CSDI: Fu Heng Sports Centre - 1/F, Fu Heng Shopping Centre, Fu Heng Estate, Tai Po"
872.0,North,"Shop 139-142, G/F, Fanling Centre, 33 San Wan Road, Fanling, N.T.",22.49099617585279,114.1407067973791,SUCCESS_CSDI,"SUCCESS_CSDI: Fanling Centre Shopping Arcade - G/F, Fanling Centre Shopping Arcade, 33 San Wan Road, Fanling"
300.0,North,"Shop No. 111,1/F., Ka Fuk Shopping Centre, Ka Fuk Estate, Fanling, N.T.",22.49318154624139,114.13540922294307,SUCCESS_CSDI,"SUCCESS_CSDI: Circle K-Ka Fuk Shopping Centre - Shop no. 6, Ka Fuk Shopping Ctr, Ka Fuk Est, Fanling, N.T."
299.0,Tai Po,"Shop Nos. 206-209, 1/F., Kwong Fuk Shopping Centre, Kwong Fuk Estate, Tai Po, N.T.",22.448699099093062,114.17421250312704,SUCCESS_CSDI,SUCCESS_CSDI: Kwong Fuk Shopping Centre  - 
213.0,North,"Shop 1 & 2, Level 1, Regentville Phase 1, 8 Wo Mun Street, Luen Wo Hui, Fanling, N.T.",22.50083741668061,114.14394786283783,SUCCESS_CSDI,"SUCCESS_CSDI: Regentville Shopping Mall - 8 Wo Mun Street, Luen Wo Hui, Fanling, New Territories"
522.0,Tai Po,"Shop Nos. 055 & 056, Level 2 of Zone A of Tai Po Mega Mall, Tai Po, N.T.",22.452593900997385,114.1689861012602,SUCCESS_CSDI,"SUCCESS_CSDI: Tai Po Mega Mall - Zone B, Tai Po Mega Mall, 8 & 10 On Pong Road, Tai Po, N.T."
881.0,Tai Po,"Shop A048-A050, Level 1, Uptown Plaza, 9 Nam Wan Road, Tai Po, N.T.",22.443696044318827,114.1687044224402,SUCCESS_CSDI,SUCCESS_CSDI: Uptown Plaza Block 1 - UPTOWN PLAZA
493.0,Tai Po,"Shop E, G/F, Mee Fat Building, 34-38 & 42-48 Tai Wing Lane, Tai Po, N.T.",22.4472539426696,114.16690696920926,SUCCESS_CSDI,SUCCESS_CSDI: Mee Fat Building - 25 HEUNG SZE WUI SQUARE|34-48 TAI WING LANE
199.0,Tai Po,"Shop 29, Shopping Centre, Wan Tau Tong Estate, Tai Po, N.T.",22.442061429251552,114.1668781954597,SUCCESS_CSDI,"SUCCESS_CSDI: Wan Tau Tong Post Office - Shop No. 28, G/F, Wan Tau Tong Shopping Centre, Wan Tau Tong Estate, Tai Po"
816.0,Tai Po,"Shop 201, Level 2, Tai Wo Plaza, Tai Wo Estate, 12 Tai Po Tai Wo Road, Tai Po, N.T.
",22.451299208769207,114.16201220185309,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS O/B THE DAIRY FARM CO. LTD. - SHOP NO. 201, LEVEL 2, TAI WO PLAZA, TAI WO ESTATE, 12 TAI PO TAI WO ROAD,TAI PO,NT"
271.0,Tai Po,"Shop 1, G/F., New Annex Block, Tai Yuen Shopping Ctr, Tai Yuen Estate, Tai Po, N.T.",22.453783043075894,114.16842209047324,SUCCESS_CSDI,SUCCESS_CSDI: Tai Yuen Shopping Centre (New Annex) - TAI YUEN ESTATE
901.0,Kwai Tsing,"Shop Nos. 313-315, 3/F, Cheung Hang Shopping Centre, Cheung Hang Estate, Tsing Yi, N.T. ",22.354554878059734,114.09775091242854,SUCCESS_CSDI,"SUCCESS_CSDI: Tsing Yi Cypress View Elderly Centre - Shop Nos. 7-8, 5/F, Cheung Hang Shopping Centre, Cheung Hang Estate, 6 Liu To Road, Tsing Yi, New Territories"
190.0,Kwai Tsing,"85 Wo Tong Tsui Street, Kwai Hing. N.T.",22.36899030619595,114.13136675755828,SUCCESS_CSDI,SUCCESS_CSDI: WO TONG TSUI STREET - 
494.0,Kwai Tsing,"Kiosk No.KWH 5, MTR Kwai Hing Station, Kwai Hing, N.T.",22.363074540849976,114.1312226941999,SUCCESS_CSDI,"SUCCESS_CSDI: MTR Kwai Hing Station - Mass Transit Railway Kwai Hing Station, Kwai Chung, NT"
918.0,Kwai Tsing,"Shop 131, Level 1, Kwai Shing East Shopping Centre, Kwai Shing East Estate, Kwai Chung, N.T.",22.36336254867862,114.12790211895977,SUCCESS_CSDI,SUCCESS_CSDI: KWAI SHING EAST ESTATE - 63 KWAI SHING CIRCUIT  
295.0,Kwai Tsing,"Shop No. 104, Kwai Chung Shopping Centre, Kwai Chung Estate Phase III, Sheung Kok Street, Kwai Chung, N.T.",22.36850971640513,114.12711386175533,SUCCESS_CSDI,SUCCESS_CSDI: Kwai Chung Estate - 
818.0,Kwai Tsing,"Shop Nos. 417-419, Level 4, Metroplaza, Kwai Fong, N.T.",22.357602512734548,114.12674589371835,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS PLUS O/B THE DAIRY FARM COMPANY LIMITD - SHOP NOS. 417-419, LEVEL 4, METROPLAZA, KWAI FONG,NT"
830.0,Kwai Tsing,"Shop 8- 10, G/F, Foon Tak Building, 38-44 Shing Fong Street, Kwai Chung, N.T.",22.359280464248467,114.12699092458887,SUCCESS_CSDI,SUCCESS_CSDI: Foon Tak Building - 1 LAI FONG STREET|38-44 SHING FONG STREET
365.0,Kwai Tsing,"Shop 125, Lei Muk Shue Shopping Centre, Tsuen Wan, N.T.",22.378129856958502,114.1365485983069,SUCCESS_CSDI,SUCCESS_CSDI: Lei Muk Shue Shopping Centre - 
245.0,Tsuen Wan,"Shop S10, Level 1, Park Island - Pier, Ma Wan, NT",22.352864469407915,114.06434569244584,SUCCESS_CSDI,SUCCESS_CSDI: Park Island Pier - 
903.0,Kwai Tsing,"Shop Nos. B322 & B323, 3/F, Shek Lei Shopping Centre (Phase 2), Shek Lei Estate, Kwai Chung, N.T",22.365659325434045,114.13919308086065,SUCCESS_CSDI,SUCCESS_CSDI: Shek Lei Shopping Centre (Phase 2) - 
277.0,Kwai Tsing,"Shop No. 1, G/F., Tin On House, 96 Shek Yam Road, Kwai Chung, N.T.",22.369665404000237,114.13968330205722,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Kwai Chung - Shop No. 2, G/F, Tin On House, Nos. 78-84 & 88-96 Shek Yam Road, Kwai Chung, N.T."
39.0,Kwai Tsing,"Shop No, 217, 2/F, Cheung Fat Plaza, Cheung Fat Estate, Tsing Yi, N.T.",22.362578000596596,114.10271000712136,SUCCESS_CSDI,"SUCCESS_CSDI: PARKNSHOP SUPERSTORE Cheung Fat Estate - Shop No. 320, Level 3, Cheung Fat Plaza, Cheung Fat Est, 6 Tam Kon Shan Road, Tsing Yi, N.T."
113.0,Sha Tin,"Shop No.110 & 111, Chung On Shopping Centre, Ma On Shan, N.T.",22.42180775887777,114.22660530945292,SUCCESS_CSDI,SUCCESS_CSDI: Chung On Shopping Centre - CHUNG ON ESTATE
30.0,Sha Tin,"Shop 221-222,Level 2, Heng On Estate Shopping Centre, Ma On Shan, Shatin, N.T.",22.416691662286677,114.2278341842913,SUCCESS_CSDI,"SUCCESS_CSDI: Wellcome Supermarket-Heng On - Shop 227-231, Level 2, Heng On Shopping Centre, Heng On Estate, Ma On Shan, Shatin, NT"
57.0,Sha Tin,"CB4, Shop 1-3, Kwong Yuen Estate, Shatin, N.T.",22.38258254341358,114.21447283664213,SUCCESS_CSDI,SUCCESS_CSDI: KWONG YUEN ESTATE - 68 SIU LEK YUEN ROAD  
899.0,Sha Tin,"Shop G10, Lake Silver, 599 Sai Sha Road, Ma On Shan, N.T.",22.42859239784925,114.24395610928127,SUCCESS_CSDI,SUCCESS_CSDI: LAKE SILVER - 
500.0,Sha Tin,"Shop No. 2A, G/F, 1 On Ping Street, Shatin, N.T.",22.39117300531352,114.20732868073732,SUCCESS_CSDI,SUCCESS_CSDI: ON PING STREET - 
240.0,Sha Tin,"Shop 107-109, Pok Hong Shopping Centre, Shatin, N.T.",22.37511782959967,114.19337137478485,SUCCESS_CSDI,SUCCESS_CSDI: Pok Hong Shopping Centre - POK HONG ESTATE
883.0,Sha Tin,"Shop P12, P1/F, Shek Mun Shopping Centre, 
Shek Mun Estate (Phase 2), Shatin",22.38638566801536,114.20852125670856,SUCCESS_CSDI,SUCCESS_CSDI: Shek Mun Shopping Centre - 
810.0,Sha Tin,"Shop No. 2108, Level 2, MOSTown, Ma On Shan, N.T.",22.424169565247194,114.23196002984972,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS PLUS O/B THE DAIRY FARM CO. LTD. - SHOP NO. 2108, LEVEL 2, MOSTOWN , MA ON SHAN,NT"
827.0,Sha Tin,"Shop No. G10, G/F, 16 Po Tai Street, Ma On Shan, N.T.",22.413988457920482,114.22353117561676,SUCCESS_CSDI,SUCCESS_CSDI: PO TAI STREET - 
367.0,Sha Tin,"Shop No. 119-120, Level 1, Yu Chui Shopping Centre, Yu Chui Court, Shatin, N.T.",22.380724104300608,114.20544183611914,SUCCESS_CSDI,SUCCESS_CSDI: YU CHUI COURT - 6 NGAU PEI SHA STREET  
542.0,Sha Tin,"Shop No. 204, 2/F, Shui Chuen O Plaza, Shui Chuen O Estate, Shatin, N.T.",22.37307999873937,114.1973200044035,SUCCESS_CSDI,"SUCCESS_CSDI: Shui Chuen O Plaza iPostal Kiosk - Opposite to Shop No. 222, 2/F, South Wing, Shui Chuen O Plaza, Shui Chuen O Estate, Pok Chuen Street, Sha Tin"
437.0,Sha Tin,"Shop Units G63-65, Plaza Ascot, Fotan, N.T.",22.39893934867642,114.20120164465023,SUCCESS_CSDI,SUCCESS_CSDI: Plaza Ascot - ROYAL ASCOT
847.0,Sha Tin,"Shop A213, Level 2, New Town Plaza Phase III, Shatin, N.T.",22.379537000993164,114.18755900125979,SUCCESS_CSDI,"SUCCESS_CSDI: New Town Plaza Phase III - New Town Plaza Phase 3, 2-8 Sha Tin Centre Street, Sha Tin, N.T."
290.0,Sha Tin,"Shop Nos. 12-13, G/F., Greenwood Garden, 7-11 Sha Kok Street, Shatin, N.T.",22.379572008470163,114.1964730079799,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Shatin - Portion of Shop Nos. 12-13, G/F, Greenwood Garden, Nos. 7-11 Sha Kok Street, Shatin, N.T."
210.0,Sha Tin,"Shop 214, 2/F, Lek Yuen Shopping Centre, Lek Yuen Estate, Shatin, N.T.",22.384681295449287,114.19196448372362,SUCCESS_CSDI,SUCCESS_CSDI: Lek Yuen Shopping Centre (Previous Name) - LEK YUEN ESTATE
484.0,Sha Tin,"Shop Nos.307 and 307A, Level 3, New Town Plaza (Phase I), Shatin, N.T.",22.381757800993242,114.18863720125995,SUCCESS_CSDI,"SUCCESS_CSDI: New Town Plaza Phase I - New Town Plaza Phase I, 18 Shatin Centre Street, Shatin, N.T."
27.0,Sha Tin,"Shop G30-G32, Fortune City One, City One, Shatin, N.T.",22.386377571716054,114.20332607940446,SUCCESS_CSDI,SUCCESS_CSDI: Fortune City One - 1 NGAN SHING STREET  
499.0,Sha Tin,"Shop 235, 2/F, Sha Kok Shopping Centre, Sha Kok Estate, 5 Sha Kok Street, Shatin, NT",22.377294166615474,114.19357554147338,SUCCESS_CSDI,SUCCESS_CSDI: Sha Kok Shopping Centre - SHA KOK ESTATE
936.0,Sha Tin,"Shop No. 48, Level 3, Shatin Plaza, Shatin, N.T.",22.38354987420422,114.18950170360365,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Shatin - Shop No. 1A, Level 3, Shatin Plaza, Shatin, N.T."
161.0,Sha Tin,"Shop No.G11, G12, G.F, Sui Wo Shopping Centre, Shatin, N.T.",22.450567611623864,114.16065022647308,SUCCESS_CSDI,SUCCESS_CSDI: TAI WO SHOPPING CENTRE PHASE 2 - 
98.0,Sha Tin,"Shop 261, 2/F Wo Che Shopping Centre, Wo Che Estate, Shatin, N.T.",22.388509860876177,114.19554816709054,SUCCESS_CSDI,SUCCESS_CSDI: WO CHE ESTATE - 
902.0,Sha Tin,"Shop No.G13, G/F, Chun Yeung Shopping Centre, Chun Yeung Estate, Fo Tan, Shatin, N.T.",22.39934700836211,114.19015972951856,SUCCESS_CSDI,SUCCESS_CSDI: Chun Yeung Shopping Centre - 20 KWEI TEI STREET  
915.0,Southern,"Unit No. 122, First Floor, Marina Square West Commercial Block, South Horizons, Ap Lei Chau, H.K. ",22.24405100604586,114.14679831749913,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS O/B THE DAIRY FARM COMPANY, LIMITED - UNIT NO. 122, FIRST FLOOR, MARINA SQUARE WEST COMMERCIAL BLOCK, SOUTH HORIZONS, AP LEI CHAU,HK"
230.0,Central & Western,"Ground Floor, 57 Bonham Road, H.K.",22.283639619649772,114.1473421352572,SUCCESS_CSDI,SUCCESS_CSDI: BONHAM ROAD - 
177.0,Central & Western,"Shop 1, G/F, Leader House, 57-61 Belcher's Street, H.K.",22.283008893126503,114.12963793355149,SUCCESS_CSDI,SUCCESS_CSDI: Leader House - 57-61 BELCHER'S STREET  
438.0,Central & Western,"Shop C,G/F,Luen Hong Apartments,No 116-122 & 122A Belcher's Street,H.K.",22.282294995634274,114.12635797165666,SUCCESS_CSDI,SUCCESS_CSDI: BELCHER'S STREET - 
16.0,Southern,"Shop 303, Chi Fu Landmark, Pokfulam, H.K.",22.257651006484387,114.13878700453188,SUCCESS_CSDI,"SUCCESS_CSDI: FUSION Chi Fu Superstore - Shop Nos. 201-202, 2/F, Chi Fu Landmark, Pokfulam, Hong Kong"
247.0,Central & Western,"Shop A, G/F., Lai Yan Lau, 42-56 Queen's Road West, Sheung Wan, H.K.",22.286571187288263,114.14758858153587,SUCCESS_CSDI,SUCCESS_CSDI: Lai Yan Lau - 42-56 QUEEN'S ROAD WEST  
388.0,Southern,"Shop Nos. 106-107, 1/F., Port Centre, Aberdeen, H.K.",22.24902290421264,114.15498862857942,SUCCESS_CSDI,SUCCESS_CSDI: Port Centre - 38 CHENGTU ROAD  
933.0,Southern,"Portion of Ground Floor, Harrow Mansion,170-172 Aberdeen Main Road,Aberdeen,H.K.",22.248786058520917,114.15584191043752,SUCCESS_CSDI,"SUCCESS_CSDI: MANNINGS O/B THE DAIRY FARM CO. LTD. - PORTION OF GROUND FLOOR, HARROW MANSION, 170-172 ABERDEEN MAIN ROAD, ABERDEEN, HK"
155.0,Central & Western,"Shop C, G/F, Good Time Building, 230-236 Queen's Road West, H.K.",22.2867058535049,114.14347418087813,SUCCESS_CSDI,SUCCESS_CSDI: Good Times Building - 230-236 QUEEN'S ROAD WEST  
160.0,Central & Western,"Shop 8, G/F, Fairview Height, 1 Seymour Road, H.K.",22.280070005848014,114.15081900072957,SUCCESS_CSDI,"SUCCESS_CSDI: FUSION Fairview Heights - Front portion of Shop 5, G/F & Shop Nos 1 & 2, LG/F, Fairview Height, 1 Seymour Rd, Mid Levels, Hong Kong"
90.0,Central & Western,"Shop 6, 1/F, Welland Building, 368 Queen's Road, Central, H.K.",22.28586692313182,114.14917817638955,SUCCESS_CSDI,"SUCCESS_CSDI: 7-Eleven-Sheung Wan - Shop No. 7, G/F, Welland Building, No. 368 Queen's Road Central, Hong Kong"
138.0,Central & Western,"Shop No. 8, G/F., Hang Yue Building, No. 334-350 Des Voeux Road West, H.K.",22.287120066516056,114.13808850840279,SUCCESS_CSDI,SUCCESS_CSDI: Hang Yue Building - 334-350 DES VOEUX ROAD WEST  
289.0,Central & Western,"G/F., Ko Leung Mansion, 572-574 Queen's Road West, Hong Kong",22.286360346465138,114.13354739341446,SUCCESS_CSDI,SUCCESS_CSDI: Ko Leung Mansion - 572-574 QUEEN'S ROAD WEST  
207.0,Central & Western,"Shop 237, Level 2, The Westwood, 8 Belcher's Street, Kennedy Town, H.K.",22.2849680009888,114.13325230125415,SUCCESS_CSDI,"SUCCESS_CSDI: The Westwood, 8 Belcher's Street, HK - Wellcome 3/F The Westwood, 8 Belcher's Street, HK"
256.0,Southern,"Shop No. 714-715, Wah Chun House, Wah Fu (1) Estate, H.K.",22.25061770998818,114.13614861051815,SUCCESS_CSDI,SUCCESS_CSDI: Wah Chun House - 8 WATERFALL BAY ROAD  
141.0,Central & Western,"G/F, Amtel Building, 144-148 Des Voeux Road Central, Sheung Wan, H.K.",22.285470526340106,114.15434253285649,SUCCESS_CSDI,SUCCESS_CSDI: Amtel Building - 144-148 DES VOEUX ROAD CENTRAL  
144.0,Island,"G/F, 31 Praya Road, Cheung Chau, H.K.",22.210767197968302,114.02781035349301,SUCCESS_CSDI,SUCCESS_CSDI: PAK SHE PRAYA ROAD - 
316.0,Wan Chai,"Shops C, E, F, G & J, G/F., Everwin Mansion, 18 Johnston Road, Wanchai, H.K.",22.277073450483822,114.17006280876979,SUCCESS_CSDI,"SUCCESS_CSDI: Wellcome Supermarket-Johnston Road - Basement & G/F Portion, Everwin Mansion, No. 18 Johnston Road, Wanchai, H.K."
389.0,Wan Chai,"Shop A & B, 269-273 Hennessy Road, Wan Chai, H.K.",22.278233142451587,114.17698647366605,SUCCESS_CSDI,"SUCCESS_CSDI: CHECK INN HK - Flat C, 6/F, Kwong Wah Mansion, 269-273 Hennessy Road, Wan Chai, Hong Kong"
345.0,Wan Chai,"G/F., No 25-27 Sing Woo Road, Happy Valley, H.K.",22.268085516975603,114.18674490942702,SUCCESS_CSDI,"SUCCESS_CSDI: CHUEN KAU TYRE & BATTERY COMPANY LIMITED - G/F, No. 65, Sing Woo Road, Happy Valley"
267.0,Central & Western,"Shop No.2004 on Podium Level Two, IFC mall, 1 Harbour View Street, Central, H.K.",22.284748543517306,114.15802030309843,SUCCESS_CSDI,"SUCCESS_CSDI: Recycling Organisations and Collection Points: McDonald's - Shop No. 2022 on Podium Level Two, IFC Mall, 1 Harbour View Street, Central"
892.0,Wan Chai,"G/F, Tower 188, 188-190 Hennessy Road, Wan Chai, Hong Kong",22.27896043000582,114.18013332694981,SUCCESS_CSDI,SUCCESS_CSDI: HENNESSY ROAD - 
906.0,Central & Western,"Shop HOK 48, MTR Hong Kong Station, H.K.",22.284104489435986,114.15875002679692,SUCCESS_CSDI,"SUCCESS_CSDI: MTR Hong Kong Station-B1 Access - Mass Transit Railway Hong Kong Station, Central District, HK"
170.0,Wan Chai,"G08, G/F, Mall Plus, 388 Hennessy Road, Wanchai, HK",22.27896043000582,114.18013332694981,SUCCESS_CSDI,SUCCESS_CSDI: HENNESSY ROAD - 
